Date,Open,High,Low,Close,Adj Close,Volume,Gics
2015-03-25,85.5,85.519997,82.919998,82.919998,82.919998,37436100,4
2015-03-26,82.720001,83.769997,82.139999,83.010002,83.010002,32794800,4
2015-03-27,83.379997,83.949997,82.879997,83.300003,83.300003,18372600,4
2015-03-30,83.809998,84.339996,82.410004,83.199997,83.199997,24527700,4
2015-03-31,82.900002,83.5,82.209999,82.220001,82.220001,19734300,4
2015-04-01,82.5,82.720001,80.870003,81.669998,81.669998,22058200,4
2015-04-02,82.25,82.559998,81.440002,81.559998,81.559998,19664100,4
2015-04-06,80.800003,82.809998,80.800003,82.440002,82.440002,19062900,4
2015-04-07,82.650002,83.419998,82.220001,82.32,82.32,17467000,4
2015-04-08,82.629997,83.099998,81.839996,82.279999,82.279999,18966700,4
2015-04-09,82.5,82.800003,81.709999,82.169998,82.169998,15927300,4
2015-04-10,82.209999,82.610001,81.910004,82.040001,82.040001,12529700,4
2015-04-13,81.93,83.940002,81.919998,83.010002,83.010002,26883100,4
2015-04-14,83.169998,83.690002,82.440002,83.519997,83.519997,19634200,4
2015-04-15,83.550003,83.660004,82.269997,82.709999,82.709999,22390900,4
2015-04-16,82.470001,83.07,82.150002,82.309998,82.309998,13769700,4
2015-04-17,81.480003,82.110001,80.370003,80.779999,80.779999,24215000,4
2015-04-20,81.540001,83.150002,81.239998,83.089996,83.089996,28796800,4
2015-04-21,84.0,84.489998,83.540001,83.620003,83.620003,27171900,4
2015-04-22,84.32,84.739998,83.650002,84.629997,84.629997,45548000,4
2015-04-23,84.099998,85.589996,82.410004,82.410004,82.410004,73728100,4
2015-04-24,82.769997,82.940002,81.480003,81.529999,81.529999,29660400,4
2015-04-27,81.870003,82.93,81.629997,81.910004,81.910004,25446000,4
2015-04-28,81.830002,81.900002,80.230003,80.68,80.68,23775300,4
2015-04-29,80.010002,81.389999,79.519997,80.470001,80.470001,26430300,4
2015-04-30,80.010002,80.959999,78.32,78.769997,78.769997,28999000,4
2015-05-01,79.239998,79.760002,78.110001,78.989998,78.989998,24136400,4
2015-05-04,79.330002,79.690002,78.629997,78.809998,78.809998,14692000,4
2015-05-05,78.550003,78.800003,77.220001,77.559998,77.559998,22311300,4
2015-05-06,77.970001,78.809998,77.050003,78.099998,78.099998,28663000,4
2015-05-07,78.0,78.940002,77.559998,78.43,78.43,19749400,4
2015-05-08,79.099998,79.230003,78.029999,78.510002,78.510002,19943600,4
2015-05-11,78.480003,79.029999,77.93,78.010002,78.010002,18874100,4
2015-05-12,77.870003,77.889999,76.790001,77.459999,77.459999,21285300,4
2015-05-13,77.720001,78.529999,77.650002,78.440002,78.440002,21512300,4
2015-05-14,78.940002,81.849998,78.669998,81.370003,81.370003,49438000,4
2015-05-15,81.410004,81.519997,80.18,80.419998,80.419998,27069900,4
2015-05-18,80.330002,81.379997,80.230003,80.879997,80.879997,21613700,4
2015-05-19,81.25,81.690002,80.550003,80.629997,80.629997,17955400,4
2015-05-20,80.470001,81.099998,79.459999,80.550003,80.550003,23056900,4
2015-05-21,80.190002,80.919998,80.080002,80.480003,80.480003,13402700,4
2015-05-22,80.349998,81.309998,80.25,80.540001,80.540001,19567900,4
2015-05-26,80.43,80.599998,79.080002,79.330002,79.330002,16321300,4
2015-05-27,79.599998,80.660004,79.43,80.550003,80.550003,14160900,4
2015-05-28,80.25,81.07,80.0,80.150002,80.150002,11982000,4
2015-05-29,79.949997,80.07,78.879997,79.190002,79.190002,16134600,4
2015-06-01,79.300003,80.379997,78.660004,80.290001,80.290001,18119000,4
2015-06-02,79.760002,81.349998,79.559998,80.440002,80.440002,18923300,4
2015-06-03,81.349998,82.529999,81.25,82.440002,82.440002,31775000,4
2015-06-04,82.139999,82.949997,81.510002,82.050003,82.050003,20863900,4
2015-06-05,81.870003,82.459999,81.510002,82.139999,82.139999,16143100,4
2015-06-08,81.82,82.0,80.129997,80.669998,80.669998,16915500,4
2015-06-09,80.599998,81.190002,79.32,80.669998,80.669998,16497500,4
2015-06-10,80.830002,82.599998,80.809998,82.160004,82.160004,21531200,4
2015-06-11,82.309998,82.900002,81.360001,81.830002,81.830002,18656800,4
2015-06-12,81.370003,82.089996,81.199997,81.529999,81.529999,11417900,4
2015-06-15,80.550003,80.93,80.07,80.709999,80.709999,18805100,4
2015-06-16,80.82,81.510002,80.449997,81.059998,81.059998,13693700,4
2015-06-17,81.760002,82.220001,81.339996,81.790001,81.790001,18350300,4
2015-06-18,81.639999,83.190002,81.57,82.910004,82.910004,26782600,4
