Date,Open,High,Low,Close,Adj Close,Volume,Gics
2016-09-30,128.029999,128.589996,127.449997,128.270004,128.270004,18402900,4
2016-10-03,128.380005,129.089996,127.800003,128.770004,128.770004,13156900,4
2016-10-04,129.169998,129.279999,127.550003,128.190002,128.190002,14307500,4
2016-10-05,128.25,128.800003,127.830002,128.470001,128.470001,12386800,4
2016-10-06,128.429993,129.059998,128.080002,128.740005,128.740005,11682700,4
2016-10-07,129.039993,129.25,128.330002,128.990005,128.990005,12804400,4
2016-10-10,129.679993,130.699997,129.199997,130.240005,130.240005,15138700,4
2016-10-11,130.229996,130.639999,128.229996,128.880005,128.880005,17537900,4
2016-10-12,129.009995,129.660004,128.460007,129.050003,129.050003,11073000,4
2016-10-13,128.210007,128.25,126.75,127.82,127.82,17139300,4
2016-10-14,128.490005,128.949997,127.580002,127.879997,127.879997,13345300,4
2016-10-17,128.199997,128.470001,127.32,127.540001,127.540001,11351700,4
2016-10-18,128.679993,129.389999,128.009995,128.570007,128.570007,13504000,4
2016-10-19,128.740005,130.470001,128.600006,130.110001,130.110001,16752300,4
2016-10-20,130.070007,130.660004,129.5,130.0,130.0,13167500,4
2016-10-21,129.779999,132.130005,129.699997,132.070007,132.070007,19088800,4
2016-10-24,132.720001,133.410004,132.149994,133.279999,133.279999,17470200,4
2016-10-25,133.5,133.5,132.220001,132.289993,132.289993,13336800,4
2016-10-26,131.639999,132.259995,130.940002,131.039993,131.039993,13084700,4
2016-10-27,131.740005,131.800003,129.270004,129.690002,129.690002,16741400,4
2016-10-28,130.5,132.970001,129.929993,131.289993,131.289993,24545500,4
2016-10-31,132.009995,132.119995,130.880005,130.990005,130.990005,15669000,4
2016-11-01,131.410004,131.940002,128.649994,129.5,129.5,22077800,4
2016-11-02,130.229996,130.229996,126.279999,127.169998,127.169998,39640900,4
2016-11-03,122.0,123.279999,119.5,120.0,120.0,63766300,4
2016-11-04,119.589996,121.93,119.25,120.75,120.75,30545500,4
2016-11-07,122.830002,123.209999,121.349998,122.150002,122.150002,23008900,4
2016-11-08,122.029999,124.610001,121.540001,124.220001,124.220001,19460800,4
2016-11-09,121.5,123.809998,120.510002,123.18,123.18,31916000,4
2016-11-10,123.93,124.18,115.269997,120.800003,120.800003,67846700,4
2016-11-11,119.529999,120.699997,118.150002,119.019997,119.019997,32840100,4
2016-11-14,119.129997,119.129997,113.550003,115.080002,115.080002,51377000,4
2016-11-15,116.730003,118.489998,115.830002,117.199997,117.199997,34681400,4
2016-11-16,114.480003,117.879997,114.209999,116.339996,116.339996,32397900,4
2016-11-17,116.809998,117.790001,116.010002,117.790001,117.790001,18597800,4
2016-11-18,118.389999,119.129997,116.839996,117.019997,117.019997,22879300,4
2016-11-21,118.199997,121.949997,117.800003,121.769997,121.769997,35415400,4
2016-11-22,122.400002,122.980003,120.900002,121.470001,121.470001,26089200,4
2016-11-23,121.230003,121.309998,119.940002,120.839996,120.839996,15672100,4
2016-11-25,121.010002,121.139999,120.07,120.379997,120.379997,8658600,4
2016-11-28,120.120003,121.690002,119.82,120.410004,120.410004,18101300,4
2016-11-29,120.57,122.099998,120.400002,120.870003,120.870003,18891000,4
2016-11-30,120.32,121.790001,117.949997,118.419998,118.419998,30188900,4
2016-12-01,118.379997,118.449997,114.0,115.099998,115.099998,43277000,4
2016-12-02,115.110001,116.480003,114.300003,115.400002,115.400002,25070400,4
2016-12-05,115.949997,117.57,115.07,117.43,117.43,20201500,4
2016-12-06,117.690002,117.800003,116.330002,117.309998,117.309998,19131200,4
2016-12-07,117.0,117.949997,116.57,117.949997,117.949997,21913700,4
2016-12-08,117.980003,119.5,117.639999,118.910004,118.910004,22442800,4
2016-12-09,119.220001,119.940002,118.949997,119.68,119.68,17464700,4
2016-12-12,119.220001,119.239998,117.650002,117.769997,117.769997,17805500,4
2016-12-13,117.860001,121.519997,117.610001,120.309998,120.309998,29768000,4
2016-12-14,120.0,121.690002,118.849998,120.209999,120.209999,25913100,4
2016-12-15,120.080002,122.5,119.629997,120.57,120.57,20139600,4
2016-12-16,120.900002,121.5,119.269997,119.870003,119.870003,25324300,4
2016-12-19,119.849998,120.360001,118.510002,119.239998,119.239998,15918100,4
2016-12-20,119.5,119.769997,118.800003,119.089996,119.089996,13684400,4
2016-12-21,118.919998,119.199997,118.480003,119.040001,119.040001,10767600,4
2016-12-22,118.860001,118.989998,116.93,117.400002,117.400002,16258600,4
2016-12-23,117.0,117.559998,116.300003,117.269997,117.269997,10890000,4
2016-12-27,116.959999,118.68,116.860001,118.010002,118.010002,12051500,4
2016-12-28,118.190002,118.25,116.650002,116.919998,116.919998,12087400,4
2016-12-29,117.0,117.529999,116.059998,116.349998,116.349998,9934900,4
